filepath,processed_filepath,split,label,class_index,width,height,mode,image_format,file_size_bytes,raw_sha256,processed_sha256,status,note
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1360.jpg,data/processed/train/nofire/nofire_train_1360.jpg,train,nofire,1,250,250,RGB,JPEG,8432,933576bc863b503e1f35ed3b75295c88629ce038124771aeaefac5c286f53955,7f1924a351fff1db2fa5e93ecbe48ed25130fb7b05cd4e8657c0ab9dfc2276cd,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1361.jpg,data/processed/train/nofire/nofire_train_1361.jpg,train,nofire,1,250,250,RGB,JPEG,19172,f8d13369a3d738b8862f4cc03dcdcd93128666b39d9a85a1a104b2146668077e,6fb8bca6d06d049f7295b6fc6656a3c2f3998f807676c840fab32c4e55740b0a,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1362.jpg,data/processed/train/nofire/nofire_train_1362.jpg,train,nofire,1,250,250,RGB,JPEG,16885,68382bf9cae616f4c5e378f662ddaf36b04e5f5f0a6de4fe742489fa09c0b8ec,84e8dcbcd6538f918590ac56373914bf78a0821c527a0308fb73a3cdd44fe824,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1363.jpg,data/processed/train/nofire/nofire_train_1363.jpg,train,nofire,1,250,250,RGB,JPEG,12791,86618c08c793ea958d87c87567afbb358bf50b31ec7258967e85c903a897fc64,d5bbbb2b343e78ff9f4242e493e0b680979841aee6005e03dcb7b35cd08a9591,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1364.jpg,data/processed/train/nofire/nofire_train_1364.jpg,train,nofire,1,250,250,RGB,JPEG,11381,4044889f8896562c2b2548a65639c47def43f9618c74d91b82e9d58b2ea76168,4ee419ed372cf8e69a3afa162030b81f62502f190c7128dcc33363660901e159,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1365.jpg,data/processed/train/nofire/nofire_train_1365.jpg,train,nofire,1,250,250,RGB,JPEG,13740,5e0ad9b27a87a1d8c7dcc8aeab1e59c7717602f23e4b33bbd1acad63d9ccd3eb,a3a4401f1572ab4160429539a7c4a19f0a7c7fcedaad96fe6a61b4115a156d4c,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1366.jpg,data/processed/train/nofire/nofire_train_1366.jpg,train,nofire,1,250,250,RGB,JPEG,10365,42584b2a6d6060b8c92ccda9ad866ab6f8fbc83701091fceb3dc2305156f1db7,7de2b337a35bf1c038bd4fd1aceb3ed6fb74b6ee9a30effe1e85da6434790f12,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1367.jpg,data/processed/train/nofire/nofire_train_1367.jpg,train,nofire,1,250,250,RGB,JPEG,9344,22cb189dbfd36fb634da7c4c8657dd5b5511bad8c7c508f99a625edbadbc4cde,3bc9c0e33f5a0f57d306f472ff3f7483f4dd9e48f75fbc3467572d784b99e5fb,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1368.jpg,data/processed/train/nofire/nofire_train_1368.jpg,train,nofire,1,250,250,RGB,JPEG,13933,0958f7e49ca7bfd3a2fa4226485a2e2d981aa503bac763ceabd1888b7285c4d7,e7a93f1ee704c7872c18e47a78c4396725546083b2c606675948917f9b4f5e6b,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1369.jpg,data/processed/train/nofire/nofire_train_1369.jpg,train,nofire,1,250,250,RGB,JPEG,11889,a3965ee40093c8865f34f747c5a8af7317fd7ac0c244fb62fe4107fc48632d28,1c29ace1494b68900dc9394e83f99a6b438f6f79e57fac6ade18a01299826e5f,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1370.jpg,data/processed/train/nofire/nofire_train_1370.jpg,train,nofire,1,250,250,RGB,JPEG,14228,73546482957a3f591bb969c1e3c80a087826882e10405211d3c011032ee5efbe,f1cd644d34d46795506ebf719aafb1d8fbf5554fad515a65d2a39bfb6375a8d4,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1371.jpg,data/processed/train/nofire/nofire_train_1371.jpg,train,nofire,1,280,180,RGB,JPEG,7552,deaecdf9c93fe6d1bd6ac0db51ef8d6270de68806b47164cda4e7b7e25fca982,017392aff66e88e0c6dd4c0f215635f17c38fbc63621b1e2c940f7fd29873d79,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1372.jpg,data/processed/train/nofire/nofire_train_1372.jpg,train,nofire,1,250,250,RGB,JPEG,10931,5d4135b58f2fa04e0b2aa0e2661c6662b49e1aa632495654d17c36456f1d25d2,0ed1cf3aa0aa6a488a550fc37241aec05825978a06e70f20218e02a3be327407,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1373.jpg,data/processed/train/nofire/nofire_train_1373.jpg,train,nofire,1,250,250,RGB,JPEG,21831,a3b356a0688195f71091f88982a5f24f8e3852c24bf5b38d5c66eb707ad1d158,26bb07e1f8148c27a763ae2f9f8f1193f6dd575700b4d396fc4872d25a75bd14,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1374.jpg,data/processed/train/nofire/nofire_train_1374.jpg,train,nofire,1,250,250,RGB,JPEG,14014,c3d214c9cc76467f284f008a61055ffffe9c32768fdc3bd20184c2170da42c2f,e802434b54229539bd0e5100326772ecdbe1a8bb9d74d62f42462c6018afe7ab,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1375.jpg,data/processed/train/nofire/nofire_train_1375.jpg,train,nofire,1,250,250,RGB,JPEG,7977,0df6f1f8268d960c25377ce5580413ddc6adb73ff839d1e6b1999e191be0c4c0,2b3ffa59fe16c4b8df9f6c8842a59be0d525eda277ca511312e433fcf8fd5b6a,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1376.jpg,data/processed/train/nofire/nofire_train_1376.jpg,train,nofire,1,250,250,RGB,JPEG,9786,cc1b0903c57470e3fbc239ce76975ba99d65a0728c0fe7954aa2765a55ddd0ec,8405fc7b6a28aee972347194f59ba85f335bee04da1fa9f938338782fec61d1f,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1377.jpg,data/processed/train/nofire/nofire_train_1377.jpg,train,nofire,1,250,250,RGB,JPEG,10420,8476d748db4364dbf252550ed7a9c313b356d7aee21b3730cfd14ce69cebe450,06285d13710deefdbc9954198b6f75481fd8dc37ce6fa6af3aa3a19a05248e47,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1378.jpg,data/processed/train/nofire/nofire_train_1378.jpg,train,nofire,1,300,168,RGB,JPEG,5488,a6c61dff6f45c75f73eb7340a3bf93e432dd8363ac456d5872f9b8f300f3f2f1,f05edd94bfde0ade0f0416ac3d6b7d7b44f132305fccfe8402f1becde9a4c1b2,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1379.jpg,data/processed/train/nofire/nofire_train_1379.jpg,train,nofire,1,250,250,RGB,JPEG,15250,78735dab1fff8edbd068779d57e32bd3b396481d6647720d8c9c1c872164832f,d950755efe2ae54052f13e3ee24a5938d716b58762a128f7aee034f319d73267,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1380.jpg,data/processed/train/nofire/nofire_train_1380.jpg,train,nofire,1,250,250,RGB,JPEG,12563,a900557230c38eac08551f85746598b821e88ee8fa116091693fc2972dbe3a2d,dc7b47de93acfb8cb5f65e55f19b5af797745480e641d9b697dc54dc35cb8154,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1381.jpg,data/processed/train/nofire/nofire_train_1381.jpg,train,nofire,1,250,250,RGB,JPEG,21244,6be467f51b6d89ec7355bf497f8e1d498ae07c7a201aee2422ab7b2d08730586,97e3ff245663080f77eb427f37ded37432877a69eb187ee64b56466c35a9e31d,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1382.jpg,data/processed/train/nofire/nofire_train_1382.jpg,train,nofire,1,250,250,RGB,JPEG,11203,c4ab34fe4a47ffe81496b7bace318ab1df7de90d721fb087250a51d2f77a3202,aa70c9297e96b3dd31d9625274d276df3ea86a63296dd8ad95a1ef5d464b5939,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1383.jpg,data/processed/train/nofire/nofire_train_1383.jpg,train,nofire,1,250,250,RGB,JPEG,18031,a521951be06fb2835326f15c666a89a2faa5a970eb4d06d164a2e1c2331aef7f,4743d500c8485c33fe7e94b1fbadd4997acf8f03fe00f0175b1e0c83c52c2588,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1384.jpg,data/processed/train/nofire/nofire_train_1384.jpg,train,nofire,1,250,250,RGB,JPEG,17492,4db3252a4c3bfea0a9a319187ba61b0a734ad0775a0a3baafd3c8fe7a82cdb54,0ef7a3299e4f1a6efc3874565914bdbc78edbb5aba723ba7ab380b3b937e1d88,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1385.jpg,data/processed/train/nofire/nofire_train_1385.jpg,train,nofire,1,250,250,RGB,JPEG,16050,eddf16e38d381cf57680760644eba2f5a4b1b7a8056eae7e33028971c131da93,3b8d663114b92cced6aaaac33ce4a5c5102f5e9afe07738b7834bed8f40aaa64,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1386.jpg,data/processed/train/nofire/nofire_train_1386.jpg,train,nofire,1,250,250,RGB,JPEG,12377,87aa20294ec473ab56aea499ed782497fd94c47d56aa3b7980c29051f2d048a9,cd9b68c4fe9817e9c67417810d999e0cdef457bcc6624cd7111c6ec0912e7c89,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1387.jpg,data/processed/train/nofire/nofire_train_1387.jpg,train,nofire,1,250,250,RGB,JPEG,18349,90a28eb2300685b76faf8a9fde3268dfb0854f9889e4b1958f55e33bb2068719,7a514914c667404c1af92aba7fee7b7c472532cfcb92938855793a8c274b6024,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1388.jpg,data/processed/train/nofire/nofire_train_1388.jpg,train,nofire,1,250,250,RGB,JPEG,11164,eb06e5b435ea00cbe0216c89f1e00a3c202ebcd9c5af1ae1588235b53cac2249,8932fe3564861bd233f534139d6784621b3cc57bb811bbeb7b11fc9ffbfd3e23,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1389.jpg,data/processed/train/nofire/nofire_train_1389.jpg,train,nofire,1,250,250,RGB,JPEG,11753,3c1f867bb1d15f8721194f2b118d7caff7e35e9cc52c5c72aaba811e3aec94e9,59b63dc4f7632c9c32ce55530603ab9916303437d795dfde4ea497749540f5da,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1390.jpg,data/processed/train/nofire/nofire_train_1390.jpg,train,nofire,1,250,250,RGB,JPEG,15198,e5f288406d0ceffd242ecb4b32bb41f642fb29922cc1891648a701122f135b7f,a8beedb9857339bc6dfdf3784ae7cc3f9608e8c273b9651bf904444e1c562825,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1391.jpg,data/processed/train/nofire/nofire_train_1391.jpg,train,nofire,1,250,250,RGB,JPEG,17252,6e3b86b2669b7ee2e2675ea80e2a3a3315f43f79620a77347394ff68b2c4c055,b1b43c3007fee0057cce911b63b027c129eedf00c2b4b38db9a3c12e8bc44267,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1392.jpg,data/processed/train/nofire/nofire_train_1392.jpg,train,nofire,1,250,250,RGB,JPEG,19822,c7a17123dfda10723ff6b9f9cb449ca12539f6889493ee4997578c242836376e,61496637a74da6e33096bffc9a9ca11106da86cacd305722c057f07edaa569ac,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1393.jpg,data/processed/train/nofire/nofire_train_1393.jpg,train,nofire,1,250,250,RGB,JPEG,9696,224d2999014d6b42f2c4c41c11d632918b894390b3e6f4ae239c0bda3477cd67,a9031deffd5c3136edbac741f2bd3d48e28a3b5fd38f1fb0cd5067d4c43fdd22,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1394.jpg,data/processed/train/nofire/nofire_train_1394.jpg,train,nofire,1,250,250,RGB,JPEG,8458,8a61ba7b8d234444fbd19492da57810708012983056b3bab490df6e1ce29ad97,77f5eb38047ea0fccfc02dda265e5d4c0f8ce2096caab9ebb5365c1ef55ea5ae,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1395.jpg,data/processed/train/nofire/nofire_train_1395.jpg,train,nofire,1,250,250,RGB,JPEG,15117,57c0e934e3dae7a53d67638c273c3920cfe8248e3bb2531191ee86e7560f8bec,cdef70c5801ca36ff1150d8fae0eef3aefc5504a2dcde491927273d97cb0afe0,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1396.jpg,data/processed/train/nofire/nofire_train_1396.jpg,train,nofire,1,250,250,RGB,JPEG,14943,e3ce9c3f0fa1f3421d94a8d7a284dff144c805b49b6c1beafb864d10851548aa,ad32433af5dbd7558a57f44d3c3b53f9cfa6cede0608ff545d229c4d3249403f,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1397.jpg,data/processed/train/nofire/nofire_train_1397.jpg,train,nofire,1,250,250,RGB,JPEG,19483,1d9d7e9a490b07f05438a63bea8b66deb5d0ecd0849825d2b0dd9218ad8921eb,696726356c6d61500c2aeec1ea3f55c2190acc22ca7f1d22ffd717ebe2c132df,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1398.jpg,data/processed/train/nofire/nofire_train_1398.jpg,train,nofire,1,250,250,RGB,JPEG,9906,2e30b6ac19bd57d228b56e66e8e756f94c591fcec4b1604b150bd466f0d0ddca,7c5f8144c711d0513bad7c219377733c3d574dd9954abd3a3823b40a343cce5a,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1399.jpg,data/processed/train/nofire/nofire_train_1399.jpg,train,nofire,1,250,250,RGB,JPEG,10825,8136eb97aee740e1e7f42c221d96d30411590a59f2e70849980b280b99743f15,9fa2f156b62ea47da48c21598b1a7a0b7196cd5e9ee85a575d4903ac7b3afb05,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1400.jpg,data/processed/train/nofire/nofire_train_1400.jpg,train,nofire,1,250,250,RGB,JPEG,8196,2ca664b859c3f3d727343623230bb4b4a73e94414fbb5afc40ce6989ab89886d,3502098a9aaa4ffa4456f5581eb37791f9e777ac2fb0102d17e41ed8f7d65d2c,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1401.jpg,data/processed/train/nofire/nofire_train_1401.jpg,train,nofire,1,250,250,RGB,JPEG,13181,65860765093996d1d5dcff1c31903a2f380064f48f571d1d3ab5e3c8bd59e61d,afa82bab4cc15b550e67be31bc57e0e2acd43c364e5bb49704f0cc34d8b42096,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1402.jpg,data/processed/train/nofire/nofire_train_1402.jpg,train,nofire,1,250,250,RGB,JPEG,10428,c19b517a9126bd10ae9de366d3e443d717c95df8d83e9950c1df1c04f3708612,8c9dcb2301144ca1fa16baae32c9f6512a86c2205eab92f8b6f2ac1eb9d47df3,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1403.jpg,data/processed/train/nofire/nofire_train_1403.jpg,train,nofire,1,250,250,RGB,JPEG,18175,22b88cb075a4c4fc0ee0a4f866cc0938a2c0f0a06f835debd007ada84690bb43,cdd66993818196a18b7634e7a486b4a2214d363fcd164c55a1acf54d6be1435e,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1404.jpg,data/processed/train/nofire/nofire_train_1404.jpg,train,nofire,1,250,250,RGB,JPEG,12185,45e7c30d328604566f1dd5db443151a0d01039a804ce870c278e835cf1886a58,7c121d420e619401b268b8ae17de270a0d66a0eddd1b681bc79077f0d6475444,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1405.jpg,data/processed/train/nofire/nofire_train_1405.jpg,train,nofire,1,250,250,RGB,JPEG,17917,02762201ce3470595e53e9338d1b236a87ac7e50eaa376433b21aaf38bef6328,8613eecb538d68e8d5f5156df0d4b81590bf19ffb5bd7e5847376f3bbc045def,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1406.jpg,data/processed/train/nofire/nofire_train_1406.jpg,train,nofire,1,250,250,RGB,JPEG,10958,da6badc29a7a709e8f0d9f76a7554f2102411416f61f4f32622af4b7558387cb,0dec73e5e1237c55ab7a0b26471afc2f19a623ef60896a4c9e6ea5d8fb68210c,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1407.jpg,data/processed/train/nofire/nofire_train_1407.jpg,train,nofire,1,250,250,RGB,JPEG,10886,8dc555a505bd2423c092052d85bd30f58112e724c30697897d821dcdc0bc2233,642c487dcde9e5f59e6d2f0b31b837ce592007b05c736515005cbabbf0f1e279,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1408.jpg,data/processed/train/nofire/nofire_train_1408.jpg,train,nofire,1,250,250,RGB,JPEG,7722,d318431cb7e1c7e27955484d92d15894903bc0401ee63b6af4332ec1e825229e,d3ca9b9727dc47afd59dadbb27e2fce3604c19f88c72cfe893ca30a3c2465046,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1409.jpg,data/processed/train/nofire/nofire_train_1409.jpg,train,nofire,1,250,250,RGB,JPEG,5841,a565403fd2a5d351a964329decb600078b0c659cd1c3614c7ae745fc8045f4cf,c5c37bd1dcdb54dacaea3af6b4ff6064d0ceea430bb9d177991b67039956c115,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1410.jpg,data/processed/train/nofire/nofire_train_1410.jpg,train,nofire,1,250,250,RGB,JPEG,12101,cadf1a447e02b2f2b447037e72c26b1102288cea0893ed0db7ae85d28aa48843,72faa133238556b948bdc6b3e3610ea186b2eebe6e699e6ebfe5986c9ea69b27,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1411.jpg,data/processed/train/nofire/nofire_train_1411.jpg,train,nofire,1,250,250,RGB,JPEG,19962,827520977e15061ed8867c6bd146b9465ea9e57da795afd421c96041f06abd67,5e96b1544f26a98e584f899a1015d7933a95e2cf9c77e705945295dc47707a47,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1412.jpg,data/processed/train/nofire/nofire_train_1412.jpg,train,nofire,1,250,250,RGB,JPEG,12925,293de022aa47d523d611fa55638336703fd8c713212e016a7f9ac3c90d6d0a79,4e9a1aeaea27826fdaf71a64d93749840121be3dd268e5ff5ec656d4ae7a7d45,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1413.jpg,data/processed/train/nofire/nofire_train_1413.jpg,train,nofire,1,250,250,RGB,JPEG,10683,66e00411b4a41f822d0781ce5d29555fc438118da0007ca77034f8bb0b8a5c05,62785adea3e5d4720eb7cdf4928b4068b89e87861a4e00b69daf7cf27d0ea2b3,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1414.jpg,data/processed/train/nofire/nofire_train_1414.jpg,train,nofire,1,250,250,RGB,JPEG,14329,b559e7a5015ec2a5b85d7a2cc572862b0dd581804a50ae87055d8f6c475b3129,dc507cc203c1eb14be37a0bb803969d4ae42d7fcf79485b2caaf4276dab562ba,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1415.jpg,data/processed/train/nofire/nofire_train_1415.jpg,train,nofire,1,250,250,RGB,JPEG,13800,dd9db1684ffe3df79c3b0c558f54c80f9828d1155c0b64b5380d1f7a1fda190c,7f5aa6e0f08a8bd2af054b1644bfb4692d47d035965cf6cec4b8b24be016774e,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1416.jpg,data/processed/train/nofire/nofire_train_1416.jpg,train,nofire,1,250,250,RGB,JPEG,13186,848441fc0763dce4a2d030fa03f3ede3062435d9fc5bff12ab8f18ff712c233d,116d66336087ea1530dab810ee76f1880d86990f41e3ba9747deca2ccbc9a981,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1417.jpg,data/processed/train/nofire/nofire_train_1417.jpg,train,nofire,1,250,250,RGB,JPEG,10451,201eb6d8f9b82784d3c966fd45d6cadc8423ea1fa8991399479dda37bec959cf,ae9612f3af2bcf3bb5aece3059c73f8a528648265929af99bc82e32d4bb9f041,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1418.jpg,data/processed/train/nofire/nofire_train_1418.jpg,train,nofire,1,250,250,RGB,JPEG,15508,7833dfdc26a2afd1a01e95dfeb27a0e53eb3a05d2abe6fc2744522590383d033,577c167bae5688bac7887a996af74e8af161bae20785f02f4343b4b0d1885bc1,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1419.jpg,data/processed/train/nofire/nofire_train_1419.jpg,train,nofire,1,250,250,RGB,JPEG,21652,1f8da5920e7137bf11b7a990a7c0c2af93cf1452b258af8bf8a82cf6c92ea6e0,b90c7b316fc6d8faa688a447726cdbf1b19f48caa7df041a0f194cfc31e16590,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1420.jpg,data/processed/train/nofire/nofire_train_1420.jpg,train,nofire,1,250,250,RGB,JPEG,8747,7b95db53a752c1e6b283191e81a699c5def6a6c4e48ff17fdeb11d101358d1e4,e960142748e491615490b395b3270b8756e4aac3e98a1a2076771e01fe380194,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1421.jpg,data/processed/train/nofire/nofire_train_1421.jpg,train,nofire,1,250,250,RGB,JPEG,12253,cb6f13f3f845bd39458055843c14224a79b448c7059c56e060f89302ead0fce5,7bb3d49976bbaa59bcff8f3d733399136ec4633f9f8aa06716608f408a61fbf5,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1422.jpg,data/processed/train/nofire/nofire_train_1422.jpg,train,nofire,1,250,250,RGB,JPEG,10069,ef951747313270f86e482c35326c26a70ea76c9c448b8d74084680817ba69c55,e7c4297f5d54ce88ceb542b3bce9e625d4d1afc787a67c2d5a57c2d0d208c856,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1423.jpg,data/processed/train/nofire/nofire_train_1423.jpg,train,nofire,1,250,250,RGB,JPEG,12747,fdafede2cf0515b0f2a6a181afeead56add1a255615ace21cff735ed76952ddf,10f340c01b4270b289b209c1571cb6f373939c7887a11025f19d8a0c1c42a9ee,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1424.jpg,data/processed/train/nofire/nofire_train_1424.jpg,train,nofire,1,250,250,RGB,JPEG,10225,a484891350ebd34e5f409dbf05ffdad35170fe8f69fde234afd0a0809a150422,8307c090b89519e361907070802410323309fef873e56f689a60b2a23dba9ea9,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1425.jpg,data/processed/train/nofire/nofire_train_1425.jpg,train,nofire,1,250,250,RGB,JPEG,18417,05739d9b91e1b495d79d030601d9b18e277c60b3ed8fe41248cdf864429c323d,ba1141aedf0848fefe8d3098e5c2e0b21998d083b88c5507c5b7d771b3e61135,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1426.jpg,data/processed/train/nofire/nofire_train_1426.jpg,train,nofire,1,250,250,RGB,JPEG,11334,e5ceec5d93382f6b12b7a18a5e5f5597237cc0ac17ce04a1565ef113e86ee73e,999259fae330c57c2fa361477ffa226d6133ee70147c31989328641652b2c1bd,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1427.jpg,data/processed/train/nofire/nofire_train_1427.jpg,train,nofire,1,250,250,RGB,JPEG,13193,dcbe24011e945f6bb2eee5bf3e89d71ece1c84169b1cc4eb615cfb1bfe6de697,7c561cff83e749098052ab4ed7c5a1cb227e60dbbd3f6c4e0828c715633ba2fb,ok,raw_size_not_target
../dataset/Forect Fire/Forest Fire_Dataset/train/nofire/nofire_train_1428.jpg,data/processed/train/nofire/nofire_train_1428.jpg,train,nofire,1,250,250,RGB,JPEG,10468,c877767820eb44c8969358ee5a3fde141f70b795d2198d20a0a5a1da099f7b0e,8d5c02069b3f825d72a2c0f8767cfb49a85ed5c8b38a11de30bcda73a6370625,ok,raw_size_not_target
